Time_ms,Distance_mm,VA0_V,VA1_V,VA2_V
13713,25,0.772,2.322,2.444
13715,25,1.051,2.356,2.439
13717,25,1.325,2.380,2.439
13718,25,1.637,2.419,2.444
13724,43,2.537,2.512,2.512
13725,43,2.810,2.571,2.752
13727,43,3.050,2.615,2.967
13728,43,3.245,2.654,3.138
13730,43,3.382,2.683,3.265
13732,43,3.485,2.708,3.358
13733,43,3.548,2.717,3.412
13735,43,3.573,2.727,3.436
13737,43,3.553,2.722,3.412
13745,61,3.162,2.639,3.055
13746,61,3.035,2.615,2.937
13748,61,2.903,2.586,2.815
13749,61,2.757,2.556,2.688
13751,61,2.610,2.522,2.561
13754,61,2.468,2.493,2.478
13755,61,2.385,2.483,2.468
13757,61,2.307,2.473,2.463
13759,61,2.234,2.463,2.458
13760,61,2.155,2.454,2.454
13762,61,2.072,2.444,2.444
13763,61,2.004,2.434,2.439
13769,63,1.823,2.419,2.439
13770,63,1.799,2.419,2.434
13772,63,1.784,2.419,2.439
13774,63,1.784,2.419,2.439
13775,63,1.794,2.419,2.439
13777,63,1.833,2.424,2.444
13779,63,1.896,2.439,2.449
13783,63,2.180,2.468,2.463
13785,63,2.341,2.493,2.473
13790,63,3.084,2.639,2.977
13792,63,3.333,2.688,3.211
13793,63,3.597,2.742,3.451
13795,63,3.861,2.796,3.690
13797,63,4.110,2.849,3.920
13799,63,4.345,2.889,4.135
13801,63,4.575,2.937,4.355
13802,63,4.785,2.972,4.541
13804,63,4.985,2.933,4.643
13806,63,5.000,2.766,4.658
13807,63,5.000,2.639,4.673
13812,49,5.000,2.351,4.668
13814,49,5.000,2.307,4.668
13816,49,5.000,2.283,4.668
13817,49,5.000,2.283,4.658
13819,49,5.000,2.302,4.663
13823,49,5.000,2.463,4.668
13825,49,5.000,2.551,4.673
13827,49,5.000,2.654,4.673
13828,49,5.000,2.771,4.668
13830,49,5.000,2.913,4.653
13835,31,4.501,2.957,4.257
13837,31,4.267,2.898,4.047
13838,31,4.047,2.849,3.847
13841,31,3.817,2.805,3.631
13851,31,2.414,2.517,2.493
13858,22,1.755,2.473,2.483
13860,22,1.530,2.414,2.449
13862,22,1.413,2.410,2.449
13863,22,1.237,2.385,2.444
13865,22,1.075,2.361,2.439
13866,22,0.948,2.351,2.444
13868,22,0.821,2.336,2.444
13870,22,0.694,2.331,2.444
13874,22,0.464,2.385,2.507
13876,22,0.381,2.454,2.561
13882,24,0.371,2.688,2.757
13883,24,0.376,2.742,2.786
13885,24,0.298,2.717,2.791
13887,24,0.362,2.742,2.791
13888,24,0.327,2.703,2.757
13890,24,0.381,2.649,2.703
13892,24,0.347,2.561,2.639
13893,24,0.362,2.444,2.556
13895,24,0.489,2.341,2.473
13896,24,0.543,2.283,2.424
13898,24,0.743,2.312,2.429
13903,36,1.266,2.366,2.434
13905,36,1.437,2.370,2.419
13907,36,1.628,2.390,2.424
13908,36,1.818,2.414,2.434
13910,36,2.019,2.439,2.444
13927,55,3.206,2.649,3.094
13928,55,3.201,2.649,3.089
13930,55,3.187,2.644,3.079
13932,55,3.143,2.639,3.040
13933,55,3.099,2.630,2.996
13935,55,3.035,2.620,2.942
13937,55,2.977,2.600,2.884
13938,55,2.898,2.586,2.810
13940,55,2.820,2.566,2.742
13941,55,2.727,2.546,2.664
13943,55,2.649,2.527,2.595
13948,62,2.419,2.488,2.468
13950,62,2.366,2.478,2.463
13952,62,2.326,2.478,2.463
13953,62,2.273,2.473,2.463
13955,62,2.224,2.463,2.458
13957,62,2.170,2.458,2.454
13958,62,2.131,2.454,2.454
13960,62,2.087,2.444,2.444
13964,62,2.028,2.444,2.449
13966,62,2.014,2.439,2.444
13972,61,2.077,2.463,2.463
13974,61,2.116,2.463,2.463
13975,61,2.185,2.473,2.468
13977,61,2.258,2.478,2.468
13979,61,2.361,2.493,2.478
13980,61,2.473,2.507,2.488
13982,61,2.620,2.532,2.571
13983,61,2.801,2.571,2.727
13985,61,3.001,2.620,2.908
13987,61,3.206,2.664,3.094
13988,61,3.421,2.708,3.284
13994,56,4.159,2.874,3.949
13995,56,4.345,2.898,4.130
13997,56,4.545,2.937,4.321
13999,56,4.736,2.967,4.492
14000,56,4.922,2.967,4.633
14005,56,5.000,2.586,4.668
14006,56,5.000,2.468,4.663
14008,56,5.000,2.361,4.658
14010,56,5.000,2.287,4.658
14012,56,5.000,2.243,4.663
14017,45,5.000,2.165,4.653
14019,45,5.000,2.165,4.658
14021,45,5.000,2.234,4.668
14022,45,5.000,2.268,4.663
14024,45,5.000,2.366,4.663
14026,45,5.000,2.468,4.668
14027,45,5.000,2.571,4.673
14029,45,5.000,2.732,4.668
14030,45,5.000,2.903,4.653
14032,45,4.858,3.001,4.594
14034,45,4.653,3.001,4.413
14039,29,3.959,2.859,3.744
14041,29,3.661,2.771,3.485
14045,29,2.908,2.615,2.801
14047,29,2.610,2.551,2.546
14048,29,2.400,2.517,2.498
14050,29,2.229,2.498,2.483
14051,29,2.072,2.483,2.478
14054,29,1.891,2.463,2.468
14056,29,1.696,2.434,2.458
14057,29,1.510,2.414,2.449
14063,19,0.987,2.380,2.463
14064,19,0.792,2.341,2.444
14066,19,0.611,2.312,2.439
14067,19,0.479,2.351,2.483
14069,19,0.332,2.512,2.605
14071,19,0.342,2.678,2.737
14072,19,0.367,2.835,2.884
14074,19,0.381,2.991,3.011
14075,19,0.406,3.089,3.123
14077,19,0.391,3.177,3.206
14084,24,0.323,3.245,3.284
14089,24,0.367,2.996,3.030
14090,24,0.318,2.830,2.874
14092,24,0.313,2.615,2.688
14093,24,0.411,2.405,2.517
14096,24,0.616,2.302,2.429
14098,24,0.802,2.312,2.424
14099,24,1.061,2.341,2.424
14101,24,1.349,2.375,2.429
14102,24,1.608,2.400,2.434
14108,43,2.468,2.498,2.483
14109,43,2.757,2.551,2.698
14111,43,3.025,2.610,2.937
14113,43,3.250,2.654,3.148
14114,43,3.431,2.693,3.309
14116,43,3.563,2.717,3.426
14118,43,3.661,2.742,3.514
14119,43,3.710,2.752,3.563
14121,43,3.729,2.752,3.573
14129,58,3.402,2.693,3.270
14131,58,3.280,2.669,3.162
14132,58,3.138,2.639,3.030
14134,58,2.981,2.605,2.889
14135,58,2.825,2.571,2.747
14138,58,2.654,2.532,2.595
14140,58,2.483,2.493,2.483
14141,58,2.366,2.478,2.463
14143,58,2.263,2.468,2.463
14145,58,2.151,2.458,2.454
14146,58,2.053,2.449,2.454
14148,58,1.945,2.434,2.444
14153,62,1.701,2.424,2.449
14155,62,1.657,2.419,2.444
14156,62,1.623,2.410,2.439
14158,62,1.613,2.410,2.439
14160,62,1.613,2.405,2.434
14161,62,1.637,2.405,2.434
14166,62,1.877,2.439,2.454
14167,62,2.028,2.458,2.463
14169,62,2.185,2.478,2.468
14174,61,2.972,2.620,2.874
14176,61,3.245,2.674,3.123
14177,61,3.524,2.727,3.382
14179,61,3.798,2.781,3.631
14182,61,4.066,2.835,3.871
14183,61,4.316,2.889,4.106
14185,61,4.560,2.933,4.330
14186,61,4.785,2.972,4.536
14188,61,4.985,2.933,4.643
14190,61,5.000,2.752,4.663
14191,61,5.000,2.605,4.668
14193,61,5.000,2.502,4.673
14198,48,5.000,2.253,4.658
14200,48,5.000,2.214,4.658
14202,48,5.000,2.234,4.653
14206,48,5.000,2.312,4.663
14208,48,5.000,2.390,4.663
14209,48,5.000,2.483,4.668
14211,48,5.000,2.605,4.673
14212,48,5.000,2.737,4.668
14214,48,5.000,2.889,4.658
14219,33,4.482,2.962,4.233
14221,33,4.233,2.884,4.018
14224,33,4.013,2.840,3.812
14225,33,3.778,2.796,3.592
14227,33,3.524,2.737,3.363
14228,33,3.280,2.693,3.143
14230,33,3.030,2.639,2.913
14232,33,2.771,2.586,2.683
14233,33,2.522,2.532,2.507
14235,33,2.346,2.507,2.488
14237,33,2.190,2.483,2.478
14238,33,2.033,2.468,2.468
14244,23,1.515,2.414,2.454
14248,23,1.095,2.356,2.429
14249,23,0.958,2.346,2.434
14251,23,0.792,2.317,2.429
14253,23,0.660,2.307,2.429
14254,23,0.562,2.312,2.439
14256,23,0.455,2.380,2.498
14258,23,0.342,2.493,2.586
14259,23,0.288,2.576,2.664
14264,22,0.318,2.810,2.859
14267,22,0.293,2.830,2.889
14269,22,0.318,2.849,2.893
14270,22,0.318,2.825,2.874
14272,22,0.367,2.771,2.815
14274,22,0.293,2.669,2.742
14275,22,0.288,2.551,2.639
14277,22,0.357,2.449,2.546
14278,22,0.435,2.297,2.444
14280,22,0.587,2.278,2.414
14288,36,1.574,2.400,2.434
14290,36,1.764,2.414,2.439
14291,36,1.994,2.444,2.454
14293,36,2.185,2.463,2.458
14295,36,2.385,2.488,2.473
14296,36,2.581,2.517,2.551
14298,36,2.791,2.561,2.727
14299,36,2.972,2.595,2.889
14314,59,3.402,2.693,3.280
14318,59,3.221,2.654,3.113
14319,59,3.123,2.634,3.021
14321,59,3.016,2.615,2.923
14323,59,2.889,2.586,2.805
14324,59,2.752,2.561,2.683
14326,59,2.605,2.527,2.556
14327,59,2.468,2.502,2.483
14333,61,2.170,2.483,2.473
14334,61,2.063,2.463,2.463
14339,61,1.877,2.439,2.449
14340,61,1.813,2.434,2.449
14342,61,1.799,2.439,2.449
14344,61,1.769,2.419,2.444
14345,61,1.774,2.434,2.449
14347,61,1.799,2.439,2.454
14348,61,1.843,2.444,2.454
14350,61,1.921,2.454,2.458
14356,60,2.419,2.517,2.493
14358,60,2.625,2.537,2.566
14360,60,2.918,2.595,2.825
14361,60,3.245,2.669,3.118
14363,60,3.583,2.737,3.426
14365,60,3.920,2.805,3.739
14366,60,4.277,2.884,4.066
14368,60,4.624,2.947,4.384
14369,60,4.956,2.947,4.638
14371,60,5.000,2.639,4.663
14373,60,5.000,2.346,4.658
14381,54,5.000,1.261,4.550
14382,54,5.000,1.168,4.536
14384,54,5.000,1.129,4.531
14386,54,5.000,1.100,4.531
14387,54,5.000,1.144,4.550
14389,54,5.000,1.139,4.545
14390,54,5.000,1.241,4.560
14392,54,5.000,1.393,4.570
14395,54,5.000,1.549,4.599
14396,54,5.000,1.784,4.624
14401,29,5.000,2.717,4.673
14403,29,4.848,2.981,4.604
14405,29,4.497,2.928,4.282
14406,29,4.106,2.849,3.915
14408,29,3.705,2.771,3.539
14410,29,3.294,2.683,3.167
14411,29,2.879,2.595,2.791
14413,29,2.493,2.512,2.498
14417,29,1.755,2.429,2.449
14419,29,1.471,2.390,2.434
14424,13,0.626,2.322,2.454
14426,13,0.347,2.444,2.537
14427,13,0.323,2.722,2.776
14429,13,0.347,3.025,3.045
14431,13,0.352,3.280,3.304
14432,13,0.430,3.529,3.539
14434,13,0.362,3.729,3.763
14435,13,0.371,3.866,3.930
14438,13,0.459,4.032,4.076
14440,13,0.425,4.150,4.174
14441,13,0.489,4.233,4.247
14447,25,0.430,3.900,4.086
14448,25,0.391,3.891,3.939
14450,25,0.376,3.661,3.719
14451,25,0.430,3.402,3.436
14453,25,0.318,3.055,3.109
14457,25,0.767,2.312,2.424
14459,25,1.134,2.346,2.424
14461,25,1.554,2.380,2.424
14462,25,1.935,2.434,2.444
14464,25,2.331,2.483,2.468
14469,48,3.636,2.752,3.490
14471,48,3.900,2.801,3.734
14472,48,4.096,2.835,3.910
14474,48,4.228,2.869,4.027
14476,48,4.296,2.879,4.091
14477,48,4.296,2.879,4.091
14480,48,4.272,2.874,4.066
14482,48,4.184,2.859,3.983
14483,48,4.062,2.835,3.871
14485,48,3.905,2.805,3.729
14486,48,3.719,2.771,3.553
14492,61,2.933,2.625,2.820
14493,61,2.630,2.546,2.566
14498,61,2.136,2.483,2.473
14499,61,1.960,2.458,2.463
14501,61,1.794,2.439,2.454
14503,61,1.628,2.419,2.444
14504,61,1.471,2.400,2.439
14506,61,1.344,2.385,2.439
14507,61,1.256,2.385,2.444
14509,61,1.173,2.375,2.444
14514,66,1.237,2.400,2.463
14516,66,1.349,2.395,2.444
14518,66,1.549,2.410,2.444
14519,66,1.818,2.439,2.454
14522,66,2.165,2.478,2.468
14524,66,2.571,2.522,2.537
14525,66,3.152,2.639,3.055
14527,66,3.788,2.771,3.631
14528,66,4.413,2.898,4.218
14542,56,5.000,0.239,4.570
14546,56,5.000,0.176,4.785
14550,56,5.000,0.572,4.492
14552,56,5.000,0.787,4.516
14553,56,5.000,1.109,4.541
14555,56,5.000,1.442,4.585
14560,30,5.000,2.639,4.677
14562,30,4.878,2.981,4.619
14563,30,4.457,2.913,4.242
14566,30,4.037,2.830,3.851
14568,30,3.597,2.742,3.446
14569,30,3.138,2.649,3.025
14571,30,2.669,2.546,2.605
14573,30,2.287,2.488,2.478
14574,30,1.999,2.458,2.463
14576,30,1.720,2.429,2.449
14577,30,1.452,2.390,2.434
14583,14,0.616,2.326,2.449
14584,14,0.376,2.493,2.571
14586,14,0.298,2.757,2.825
14598,14,0.415,4.301,4.379
14600,14,0.567,4.413,4.413
14605,25,0.533,4.223,4.252
14608,25,0.479,4.047,4.076
14609,25,0.376,3.803,3.842
14611,25,0.450,3.514,3.553
14613,25,0.381,3.177,3.216
14614,25,0.293,2.781,2.830
14616,25,0.386,2.341,2.488
14617,25,0.797,2.307,2.419
14619,25,1.227,2.361,2.429
14621,25,1.613,2.405,2.434
14622,25,2.028,2.454,2.454
14628,39,3.338,2.688,3.211
14629,39,3.607,2.737,3.460
14631,39,3.822,2.786,3.656
14632,39,3.964,2.810,3.788
14634,39,4.052,2.830,3.866
14638,39,4.013,2.820,3.832
14640,39,3.935,2.805,3.759
14642,39,3.803,2.776,3.631
14643,39,3.651,2.752,3.490
14645,39,3.460,2.713,3.319
14651,63,2.776,2.586,2.688
14653,63,2.512,2.517,2.498
14655,63,2.361,2.498,2.483
14656,63,2.224,2.483,2.473
14658,63,2.087,2.468,2.463
14659,63,1.945,2.449,2.454
14661,63,1.823,2.439,2.454
14663,63,1.696,2.424,2.444
14664,63,1.593,2.414,2.444
14666,63,1.481,2.400,2.439
14667,63,1.427,2.395,2.439
14673,64,1.437,2.414,2.458
14674,64,1.505,2.405,2.444
14676,64,1.642,2.424,2.449
14680,64,2.219,2.488,2.473
14682,64,2.512,2.517,2.498
14684,64,2.923,2.605,2.835
14685,64,3.363,2.693,3.236
14687,64,3.807,2.786,3.641
14688,64,4.252,2.874,4.052
14690,64,4.653,2.952,4.433
14696,54,5.000,2.082,4.643
14698,54,5.000,1.794,4.614
14700,54,5.000,1.608,4.589
14701,54,5.000,1.432,4.565
14703,54,5.000,1.305,4.555
14704,54,5.000,1.256,4.560
14706,54,5.000,1.227,4.560
14708,54,5.000,1.207,4.545
14709,54,5.000,1.276,4.570
14711,54,5.000,1.334,4.565
14713,54,5.000,1.422,4.580
14721,27,5.000,2.395,4.673
14722,27,5.000,2.654,4.677
14724,27,5.000,2.928,4.653
14725,27,4.721,2.977,4.477
14727,27,4.409,2.923,4.189
14729,27,4.081,2.854,3.886
14730,27,3.754,2.791,3.583
14732,27,3.416,2.717,3.275
14734,27,3.069,2.649,2.952
14736,27,2.722,2.571,2.644
14742,19,1.984,2.498,2.493
14743,19,1.706,2.434,2.454
14745,19,1.486,2.405,2.444
14746,19,1.295,2.390,2.444
14748,19,1.100,2.380,2.449
14750,19,0.894,2.356,2.449
14751,19,0.665,2.326,2.444
14753,19,0.503,2.351,2.478
14757,19,0.303,2.879,2.942
14759,19,0.386,3.069,3.084
14764,19,0.376,3.485,3.539
14766,19,0.371,3.563,3.602
14767,19,0.352,3.607,3.651
14769,19,0.371,3.612,3.651
14771,19,0.371,3.592,3.627
14781,19,0.367,2.693,2.742
14789,33,1.447,2.410,2.454
14790,33,1.701,2.419,2.444
14792,33,2.004,2.454,2.458
14794,33,2.287,2.488,2.473
14795,33,2.551,2.517,2.522
14797,33,2.845,2.576,2.771
14799,33,3.109,2.634,3.006
14800,33,3.314,2.678,3.196
14802,33,3.475,2.708,3.338
14803,33,3.587,2.732,3.441
14811,54,3.583,2.742,3.431
14813,54,3.485,2.717,3.343
14815,54,3.382,2.693,3.245
14816,54,3.250,2.669,3.123
14818,54,3.113,2.639,3.006
14821,54,2.972,2.610,2.874
14822,54,2.815,2.576,2.737
14824,54,2.654,2.542,2.595
14825,54,2.502,2.507,2.493
14831,62,2.190,2.483,2.473
14832,62,2.097,2.468,2.463
14834,62,2.009,2.454,2.458
14836,62,1.935,2.449,2.454
14837,62,1.852,2.434,2.449
14839,62,1.808,2.429,2.449
14841,62,1.755,2.424,2.444
14842,62,1.735,2.424,2.444
14844,62,1.716,2.419,2.444
14845,62,1.730,2.424,2.444
14853,64,2.102,2.478,2.473
14855,64,2.229,2.483,2.473
14857,64,2.390,2.502,2.483
14858,64,2.576,2.527,2.537
14860,64,2.815,2.576,2.742
14862,64,3.069,2.634,2.967
14864,64,3.333,2.688,3.206
14866,64,3.578,2.742,3.436
14867,64,3.837,2.791,3.671
14869,64,4.062,2.845,3.876
14871,64,4.311,2.889,4.106
14876,54,4.980,2.957,4.643
14878,54,5.000,2.796,4.668
14879,54,5.000,2.634,4.668
14881,54,5.000,2.512,4.677
14883,54,5.000,2.380,4.663
14884,54,5.000,2.302,4.663
14886,54,5.000,2.258,4.668
14890,54,5.000,2.155,4.653
14892,54,5.000,2.165,4.663
14893,54,5.000,2.199,4.668
14899,39,5.000,2.395,4.668
14900,39,5.000,2.483,4.673
14902,39,5.000,2.639,4.677
14904,39,5.000,2.791,4.668
14906,39,4.951,2.962,4.648
14908,39,4.746,2.977,4.506
14909,39,4.531,2.933,4.306
14911,39,4.311,2.898,4.101
14913,39,4.052,2.849,3.866
14914,39,3.783,2.791,3.617
14916,39,3.490,2.727,3.348
14921,24,2.571,2.542,2.522
14923,24,2.326,2.488,2.473
14925,24,2.141,2.463,2.463
14926,24,1.950,2.449,2.454
14930,24,1.486,2.405,2.439
14932,24,1.310,2.385,2.439
14934,24,1.109,2.356,2.429
14935,24,0.953,2.346,2.429
14937,24,0.811,2.336,2.434
14939,24,0.626,2.302,2.429
14944,20,0.293,2.625,2.708
14945,20,0.327,2.781,2.825
14947,20,0.279,2.874,2.933
14950,20,0.308,2.981,3.021
14951,20,0.318,3.045,3.094
14953,20,0.342,3.084,3.128
14955,20,0.323,3.118,3.162
14956,20,0.313,3.109,3.167
14958,20,0.367,3.113,3.138
14959,20,0.327,3.040,3.079
14961,20,0.327,2.933,2.986
14963,20,0.318,2.801,2.849
14968,31,0.508,2.283,2.429
14972,31,1.109,2.346,2.424
14974,31,1.334,2.366,2.424
14975,31,1.598,2.400,2.434
14977,31,1.872,2.439,2.454
14979,31,2.126,2.463,2.463
14980,31,2.370,2.493,2.478
14982,31,2.625,2.532,2.581
14984,31,2.898,2.586,2.815
14989,52,3.543,2.737,3.402
14990,52,3.636,2.747,3.485
14993,52,3.700,2.761,3.543
14995,52,3.734,2.766,3.573
14996,52,3.729,2.766,3.573
14998,52,3.690,2.757,3.534
15000,52,3.631,2.747,3.485
15013,60,2.556,2.532,2.517
15017,60,2.278,2.483,2.473
15019,60,2.185,2.473,2.463
15023,60,1.955,2.454,2.458
15024,60,1.862,2.439,2.454
15026,60,1.789,2.434,2.449
15028,60,1.740,2.434,2.454
15029,60,1.691,2.424,2.449
15036,65,1.696,2.444,2.463
15037,65,1.706,2.429,2.454
15039,65,1.755,2.434,2.454
15041,65,1.843,2.444,2.454
15042,65,1.965,2.454,2.458
15044,65,2.126,2.478,2.468
15045,65,2.307,2.498,2.478
15047,65,2.512,2.517,2.498
15049,65,2.781,2.571,2.708
15050,65,3.084,2.639,2.977
15052,65,3.392,2.703,3.260
15057,58,4.394,2.913,4.169
15059,58,4.638,2.937,4.409
15063,58,5.000,2.600,4.673
15065,58,5.000,2.410,4.663
15066,58,5.000,2.234,4.658
15068,58,5.000,2.097,4.653
15070,58,5.000,1.965,4.633
15071,58,5.000,1.882,4.638
15073,58,5.000,1.794,4.619
15075,58,5.000,1.760,4.619
15081,44,5.000,1.843,4.629
15082,44,5.000,1.921,4.638
15084,44,5.000,2.019,4.658
15086,44,5.000,2.107,4.658
15087,44,5.000,2.263,4.668
15089,44,5.000,2.444,4.673
15091,44,5.000,2.630,4.677
15092,44,5.000,2.849,4.663
15094,44,4.853,2.981,4.609
15095,44,4.604,2.942,
15103,27,3.353,2.717,3.201
15107,27,2.463,2.512,2.493
15109,27,2.258,2.493,2.478
15110,27,2.067,2.473,2.468
15112,27,1.862,2.449,2.463
15114,27,1.657,2.424,2.454
15115,27,1.452,2.400,2.444
15117,27,1.266,2.380,2.439
15118,27,1.090,2.366,2.434
15121,27,0.885,2.336,2.429
15126,20,0.391,2.410,2.537
15128,20,0.298,2.581,2.654
15130,20,0.332,2.737,2.791
15131,20,0.352,2.874,2.908
15133,20,0.327,2.981,3.025
15134,20,0.357,3.079,3.113
15136,20,0.381,3.162,3.192
15138,20,0.332,3.192,3.245
15139,20,0.367,3.240,3.265
15147,28,0.347,2.967,3.006
15149,28,0.323,2.820,2.879
15150,28,0.347,2.664,2.717
15152,28,0.357,2.454,2.556
15154,28,0.499,2.292,2.434
15155,28,0.718,2.307,2.429
15157,28,0.934,2.331,2.429
15159,28,1.163,2.356,2.429
15160,28,1.417,2.385,2.434
15163,28,1.667,2.419,2.439
15164,28,1.887,2.439,2.449
15166,28,2.126,2.468,2.463
15171,45,2.805,2.581,2.732
15173,45,2.952,2.605,2.869
15175,45,3.079,2.634,2.972
15176,45,3.167,2.649,3.060
15178,45,3.216,2.659,3.104
15179,45,3.245,2.664,3.128
15184,45,3.196,2.654,3.079
15185,45,3.143,2.644,3.030
15187,45,3.074,2.630,2.972
15192,58,2.805,2.581,2.727
15194,58,2.703,2.551,2.639
15196,58,2.605,2.527,2.556
15197,58,2.512,2.512,2.498
15199,58,2.454,2.502,2.483
15201,58,2.414,2.498,2.478
15202,58,2.375,2.493,2.473
15205,58,2.341,2.488,2.473
15206,58,2.302,2.483,2.473
15208,58,2.263,2.483,2.468
15210,58,2.224,2.478,2.468
15211,58,2.190,2.478,2.468
15217,62,2.116,2.483,2.473
15218,62,2.082,2.463,2.463
15220,62,2.072,2.463,2.463
15224,62,2.116,2.468,2.463
15226,62,2.155,2.478,2.468
15227,62,2.219,2.488,2.478
15229,62,2.278,2.493,2.478
15231,62,2.361,2.502,2.483
15232,62,2.454,2.517,2.493
15246,61,3.715,2.781,3.539
15251,61,4.091,2.845,3.895
15252,61,4.233,2.874,4.027
15254,61,4.370,2.903,4.150
15255,61,4.497,2.928,4.272
15261,50,4.839,2.996,4.580
15262,50,4.897,2.977,4.629
15264,50,4.966,2.942,4.648
15266,50,5.000,2.884,4.658
15267,50,5.000,2.859,4.658
15269,50,5.000,2.849,4.658
15271,50,5.000,2.884,4.668
15272,50,5.000,2.869,4.658
15288,37,4.218,2.893,4.013
15291,37,4.022,2.840,3.837
15293,37,3.847,2.805,3.675
15294,37,3.675,2.766,3.514
15296,37,3.485,2.722,3.343
15297,37,3.289,2.688,3.162
15299,37,3.089,2.639,2.977
15301,37,2.879,2.595,2.786
15306,25,2.366,2.517,2.498
15308,25,2.234,2.483,2.473
15309,25,2.121,2.468,2.468
15311,25,2.033,2.468,2.468
15313,25,1.911,2.449,2.463
15314,25,1.804,2.434,2.454
15316,25,1.701,2.424,2.449
15317,25,1.603,2.414,2.444
15319,25,1.496,2.405,2.439
15321,25,1.383,2.361,2.419
15329,23,0.958,2.361,2.454
15330,23,0.831,2.322,2.429
15333,23,0.748,2.307,2.429
15335,23,0.694,2.307,2.429
15336,23,0.621,2.297,2.429
15338,23,0.567,2.287,2.424
15339,23,0.518,2.283,2.424
15341,23,0.533,2.297,2.434
15343,23,0.533,2.297,2.434
15344,23,0.538,2.297,2.439
15346,23,0.503,2.287,2.429
15351,35,0.689,2.307,2.434
15353,35,0.792,2.322,2.429
15354,35,0.865,2.317,2.424
15356,35,0.973,2.331,2.424
15358,35,1.070,2.341,2.424
15359,35,1.222,2.351,2.424
15361,35,1.373,2.375,2.424
15365,35,1.750,2.419,2.439
15367,35,1.891,2.434,2.449
15368,35,2.048,2.458,2.458
15374,46,2.473,2.507,2.488
15376,46,2.576,2.517,2.551
15378,46,2.688,2.542,2.625
15380,46,2.776,2.561,2.708
15381,46,2.849,2.576,2.771
15383,46,2.903,2.590,2.820
15384,46,2.937,2.595,2.849
15386,46,2.962,2.600,2.874
15388,46,2.967,2.605,2.879
15389,46,2.957,2.600,2.874
15391,46,2.937,2.595,2.854
15396,58,2.805,2.571,2.737
15398,58,2.742,2.551,2.683
15400,58,2.678,2.537,2.625
15401,58,2.610,2.522,2.566
15403,58,2.537,2.507,2.507
15407,58,2.400,2.493,2.473
15409,58,2.366,2.493,2.478
15410,58,2.326,2.488,2.478
15412,58,2.292,2.483,2.473
15414,58,2.253,2.478,2.468
15420,58,2.180,2.478,2.468
15422,58,2.165,2.463,2.458
15423,58,2.180,2.473,2.463
15425,58,2.199,2.478,2.468
15426,58,2.224,2.478,2.468
15428,58,2.273,2.488,2.473
15430,58,2.326,2.493,2.478
15431,58,2.400,2.502,2.483
15433,58,2.483,2.507,2.493
15435,58,2.586,2.527,2.542
15436,58,2.717,2.556,2.654
15442,57,3.231,2.674,3.109
15443,57,3.377,2.698,3.250
15448,57,3.817,2.791,3.651
15449,57,3.978,2.820,3.798
15451,57,4.135,2.849,3.944
15452,57,4.286,2.889,4.076
15454,57,4.418,2.908,4.203
15456,57,4.545,2.933,4.326
15457,57,4.668,2.957,4.438
15459,57,4.775,2.972,4.536
15465,48,5.000,2.898,4.653
15467,48,5.000,2.859,4.658
15469,48,5.000,2.854,4.658
15470,48,5.000,2.859,4.658
15472,48,5.000,2.874,4.658
15473,48,5.000,2.918,4.658
15487,32,4.218,2.898,4.008
15491,32,3.783,2.796,3.612
15492,32,3.578,2.752,3.421
15494,32,3.372,2.708,3.236
15498,32,2.776,2.576,2.698
15500,32,2.556,2.522,2.517
15502,32,2.395,2.502,2.483
15504,32,2.273,2.488,2.478
15506,32,2.121,2.449,2.449
15511,24,1.760,2.458,2.478
15513,24,1.579,2.405,2.444
15514,24,1.457,2.390,2.439
15516,24,1.329,2.375,2.434
15518,24,1.212,2.361,2.429
15519,24,1.109,2.351,2.429
15521,24,0.987,2.336,2.424
15522,24,0.890,2.322,2.424
15524,24,0.855,2.326,2.429
15526,24,0.743,2.312,2.429
15527,24,0.718,2.322,2.434
15533,25,0.538,2.307,2.449
15534,25,0.503,2.302,2.444
15539,25,0.557,2.307,2.439
15540,25,0.601,2.307,2.439
15542,25,0.616,2.297,2.434
15543,25,0.723,2.322,2.434
15546,25,0.831,2.331,2.439
15548,25,0.875,2.326,2.434
15549,25,1.007,2.346,2.439
15551,25,1.129,2.356,2.439
15556,39,1.584,2.410,2.439
15558,39,1.720,2.419,2.444
15559,39,1.848,2.429,2.444
15561,39,1.994,2.449,2.454
15563,39,2.116,2.463,2.463
15564,39,2.243,2.483,2.473
15566,39,2.346,2.493,2.478
15568,39,2.434,2.502,2.483
15569,39,2.512,2.517,2.498
15571,39,2.586,2.527,2.542
15572,39,2.639,2.537,2.590
15581,55,2.683,2.551,2.620
15582,55,2.639,2.532,2.581
15584,55,2.600,2.527,2.556
15585,55,2.561,2.517,2.522
15587,55,2.522,2.512,2.502
15590,55,2.493,2.507,2.488
15591,55,2.468,2.507,2.488
15593,55,2.449,2.502,2.483
15595,55,2.434,2.502,2.483
15596,55,2.419,2.498,2.483
15601,60,2.414,2.502,2.483
15603,60,2.414,2.498,2.478
15605,60,2.434,2.498,2.478
15606,60,2.463,2.502,2.483
15608,60,2.498,2.507,2.493
15610,60,2.542,2.517,2.517
15611,60,2.605,2.532,2.561
15613,60,2.674,2.546,2.620
15617,60,2.884,2.590,2.805
15623,55,3.172,2.654,3.060
15624,55,3.245,2.664,3.128
